Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,17,20/02/2018 10:24:01,12831,1,1,77.0,155.0,77.0,77.0,77.0,0.0,155.0,155.0,155.0,0.0,18081.20957057127,155.8724962980282,12831.0,0.0,12831.0,12831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,77.9362481490141,77.9362481490141,77.0,155.0,103.0,45.033320996790806,2028.0,0,0,0,0,0,0,0,0,1.0,154.5,77.0,155.0,0,0,0,0,0,0,1,77,1,155,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,20/02/2018 09:33:31,454,1,1,43.0,59.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,224669.60352422908,4405.286343612335,454.0,0.0,454.0,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2202.643171806168,2202.643171806168,43.0,59.0,48.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,23/02/2018 04:31:08,1235,1,1,47.0,132.0,47.0,47.0,47.0,0.0,132.0,132.0,132.0,0.0,144939.271255061,1619.4331983806,1235.0,0.0,1235.0,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,809.7165991903,809.7165991903,47.0,132.0,75.3333333333,49.0747728811,2408.3333333333,0,0,0,0,0,0,0,0,1.0,113.0,47.0,132.0,0,0,0,0,0,0,1,47,1,132,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,20/02/2018 03:59:06,5209539,6,6,1036.0,529.0,517.0,0.0,172.66666666666666,249.0105754112999,377.0,0.0,88.16666666666666,154.00833310787655,300.41045858376333,2.303466775083169,473594.4545454545,1487978.247098953,4959028.0,32.0,250511.0,50102.2,48947.79106558333,112546.0,139.0,5140921.0,1028184.2,2221856.482870169,5002284.0,70.0,0,0,0,0,132,132,1.1517333875415847,1.1517333875415847,0.0,517.0,120.3846153846154,197.00784183272944,38812.08974358974,0,0,1,1,0,0,0,1,1.0,130.41666666666666,172.66666666666666,88.16666666666667,0,0,0,0,0,0,6,1036,6,529,8192,57,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
137,17,14/02/2018 05:22:39,1512910,3,0,150.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,99.1466775948,1.9829335519,756455.0,12921.669319403,765592.0,747318.0,1512910.0,756455.0,12921.669319403,765592.0,747318.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0,1.9829335519,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,66.6666666667,50.0,0.0,0,0,0,0,0,0,3,150,0,0,-1,-1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,20/02/2018 10:53:00,602864,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,1632.208923,11.61124234,100477.3333,245933.0424,602486.0,6.0,349.0,174.5,188.7975106,308.0,41.0,602858.0,200952.6667,347738.1053,602486.0,23.0,0,0,0,0,72,92,4.976246716,6.634995621,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
63513,6,20/02/2018 12:22:57,133,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15037.593984962405,133.0,0.0,133.0,133.0,133.0,133.0,0.0,133.0,133.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,15037.593984962405,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,20/02/2018 10:48:28,1386350,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,709.7774732,5.049229992,231058.3333,565782.989,1385958.0,8.0,351.0,175.5,195.8685784,314.0,37.0,1386342.0,462114.0,800072.3899,1385958.0,28.0,0,0,0,0,72,92,2.163955711,2.885274281,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
443,6,20/02/2018 01:33:16,660,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.45918441321721,0.0,0.0,0.0,0.0,116666.66666666669,4545.454545454545,330.0,439.8204178980326,641.0,19.0,660.0,330.0,439.8204178980326,641.0,19.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,4545.454545454545,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.666666666666668,0.0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,20/02/2018 11:44:35,642,1,1,36.0,117.0,36.0,36.0,36.0,0.0,117.0,117.0,117.0,0.0,238317.7570093458,3115.264797507788,642.0,0.0,642.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1557.632398753894,1557.632398753894,36.0,117.0,63.0,46.76537180435969,2187.0,0,0,0,0,0,0,0,0,1.0,94.5,36.0,117.0,0,0,0,0,0,0,1,36,1,117,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53006,6,20/02/2018 12:58:32,1,2,0,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
52820,6,16/02/2018 01:47:28,4343648,5,4,935.0,738.0,935.0,0.0,187.0,418.1447118,369.0,0.0,184.5,213.0422493,385.1601235,2.071991101,542956.0,1420945.932,4055339.0,5.0,4343648.0,1085912.0,1982672.386,4055344.0,23.0,250017.0,83339.0,109422.7279,207316.0,241.0,0,0,0,0,168,136,1.151106167,0.920884934,0.0,935.0,167.3,310.3141956,96294.9,0,0,0,0,1,0,0,0,0.0,185.8888889,187.0,184.5,0,0,0,0,0,0,5,935,4,738,237,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,20/02/2018 03:26:49,317,1,1,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,252365.93059936908,6309.148264984227,317.0,0.0,317.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3154.5741324921137,3154.5741324921137,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,56.0,32.0,48.0,0,0,0,0,0,0,1,32,1,48,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
51937,6,22/02/2018 12:57:30,1,2,0,31.0,0.0,31.0,0.0,15.5,21.9203102168,0.0,0.0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,2000000.0,0.0,0.0,31.0,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,123,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,02/03/2018 05:04:29,2278963,8,7,1144.0,1581.0,677.0,0.0,143.0,227.9699228,1173.0,0.0,225.8571429,430.0986044,1195.719281,6.581940997,162783.0714,249069.5308,953170.0,4.0,2278963.0,325566.1429,401988.0732,1219421.0,4.0,2069956.0,344992.6667,298782.0141,953170.0,211106.0,0,0,0,0,172,152,3.510368532,3.071572465,0.0,1173.0,170.3125,319.4027173,102018.0958,0,0,0,1,0,0,0,0,0.0,181.6666667,143.0,225.8571429,0,0,0,0,0,0,8,1144,7,1581,64240,62856,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,20/02/2018 09:21:33,3811968,11,7,1052.0,1429.0,581.0,0.0,95.63636363636364,175.4031201132253,1149.0,0.0,204.1428571428571,420.4990798925441,650.844917900675,4.721970383801753,224233.41176470587,348726.4827572712,1160738.0,4.0,3811968.0,381196.8,444983.3195402572,1169988.0,4.0,3657351.0,609558.5,502632.4692531313,1352207.0,134980.0,0,0,0,0,232,152,2.885648567878849,1.836321815922904,0.0,1149.0,130.57894736842104,282.5422909916857,79830.14619883039,0,0,1,1,0,0,0,1,0.0,137.83333333333334,95.63636363636364,204.1428571428572,0,0,0,0,0,0,11,1052,7,1429,8192,62948,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,15/02/2018 10:20:20,5485958,4,4,97.0,232.0,97.0,0.0,24.25,48.5,232.0,0.0,58.0,116.0,59.9712939837,1.4582685467,783708.285714286,2046231.00760616,5423835.0,39.0,62123.0,20707.6666666667,35554.9636525385,61763.0,168.0,5485805.0,1828601.66666667,3166755.54673396,5485256.0,187.0,0,0,0,0,92,92,0.7291342734,0.7291342734,0.0,232.0,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1.0,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,16/02/2018 01:45:52,24115,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.93593199,24115.0,0.0,24115.0,24115.0,24115.0,24115.0,0.0,24115.0,24115.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,82.93593199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
445,6,20/02/2018 09:09:44,503157,6,5,455.0,338.0,140.0,0.0,75.83333333333333,62.9362110923963,145.0,0.0,67.6,69.75887040369848,1576.0488277018903,21.861963562069096,50315.70000000001,64833.422651266665,126059.0,4.0,503085.0,100617.0,56245.577861730606,126176.0,4.0,503095.0,125773.75,384.609217258244,126164.0,125431.0,0,0,0,0,132,112,11.924707397492234,9.937256164576862,0.0,145.0,66.08333333333333,63.402693279950775,4019.901515151516,0,0,0,1,0,0,0,0,0.0,72.0909090909091,75.83333333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
52512,6,20/02/2018 02:50:06,47,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42553.19148936171,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,21276.595744680853,21276.595744680853,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,180,258,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,20/02/2018 03:51:16,351917,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.524737367049617,175958.5,248702.8899721513,351818.0,99.0,351917.0,351917.0,0.0,351917.0,351917.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,24,5.683158244699745,2.8415791223498723,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,1024,64000,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
500,17,28/02/2018 03:54:28,89480034,6,0,3000.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0.0,33.5270324104,0.0670540648,17896006.8,15345269.3227738,41990653.0,4000388.0,89480034.0,17896006.8,15345269.3227738,41990653.0,4000388.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,48,0,0.0670540648,0.0,500.0,500.0,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000388.0,0.0,4000388.0,4000388.0,21369911.5,15281239.9699785,41990653.0,7200262.0,Benign
3389,6,02/03/2018 09:17:25,1668238,8,7,1144.0,1581.0,677.0,0.0,143.0,227.9699228,1173.0,0.0,225.8571429,430.0986044,1633.459974,8.991522792,119159.8571,245599.1537,953161.0,4.0,1668238.0,238319.7143,389609.2873,1116930.0,4.0,1559845.0,259974.1667,340250.299,953161.0,108882.0,0,0,0,0,172,152,4.795478823,4.19604397,0.0,1173.0,170.3125,319.4027173,102018.0958,0,0,1,1,0,0,0,1,0.0,181.6666667,143.0,225.8571429,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,14/02/2018 08:50:33,847,3,4,148.0,243.0,148.0,0.0,49.3333333333,85.4478398401,243.0,0.0,60.75,121.5,461629.279811098,8264.4628099174,141.1666666667,87.2912748599,236.0,27.0,431.0,215.5,101.1162697097,287.0,144.0,611.0,203.6666666667,165.8443044947,356.0,27.0,0,0,0,0,72,92,3541.9126328217,4722.5501770956,0.0,243.0,48.875,93.9930658537,8834.6964285714,0,0,0,1,0,0,0,0,1.0,55.8571428571,49.3333333333,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,16/02/2018 01:46:56,22220,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0090009,22220.0,0.0,22220.0,22220.0,22220.0,22220.0,0.0,22220.0,22220.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,90.0090009,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS
53,17,23/02/2018 12:38:04,2181,1,1,30.0,107.0,30.0,30.0,30.0,0.0,107.0,107.0,107.0,0.0,62815.2223750573,917.0105456213,2181.0,0.0,2181.0,2181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,458.5052728106,458.5052728106,30.0,107.0,55.6666666667,44.4559707276,1976.3333333333,0,0,0,0,0,0,0,0,1.0,83.5,30.0,107.0,0,0,0,0,0,0,1,30,1,107,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
445,6,28/02/2018 01:12:41,44067448,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0907699488,14689149.3333333,25290628.1775719,43892076.0,55.0,175372.0,175372.0,0.0,175372.0,175372.0,44067393.0,44067393.0,0.0,44067393.0,44067393.0,0,0,0,0,48,48,0.0453849744,0.0453849744,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,8192,0,0,20,175372.0,0.0,175372.0,175372.0,43892076.0,0.0,43892076.0,43892076.0,Benign
80,6,20/02/2018 10:44:52,1384244,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,710.8573344,5.056911932,230707.3333,564924.6865,1383855.0,4.0,343.0,171.5,171.8269478,293.0,50.0,1384240.0,461413.3333,798857.9312,1383855.0,41.0,0,0,0,0,72,92,2.167247971,2.889663961,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
8080,6,02/03/2018 02:28:40,600,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333.333333,600.0,0.0,600.0,600.0,600.0,600.0,0.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3333.333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Botnet
53,17,20/02/2018 01:27:38,2553,1,1,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,70113.59185272228,783.3920877399138,2553.0,0.0,2553.0,2553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,391.6960438699569,391.6960438699569,40.0,139.0,73.0,57.15767664977295,3267.0,0,0,0,0,0,0,0,0,1.0,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
51498,6,20/02/2018 03:40:03,223,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8968.609865470851,223.0,0.0,223.0,223.0,223.0,223.0,0.0,223.0,223.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,8968.609865470851,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,35,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,22/02/2018 09:13:58,6132716,4,4,97.0,231.0,97.0,0.0,24.25,48.5,231.0,0.0,57.75,115.5,53.4836441146,1.3044791247,876102.285714286,2290711.72562806,6070691.0,37.0,62025.0,20675.0,35522.6597962484,61693.0,120.0,6132541.0,2044180.33333333,3540153.07992526,6131997.0,208.0,0,0,0,0,92,92,0.6522395624,0.6522395624,0.0,231.0,36.4444444444,79.6996096463,6352.0277777778,0,0,0,1,0,0,0,0,1.0,41.0,24.25,57.75,0,0,0,0,0,0,4,97,4,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,20/02/2018 11:04:03,1266397,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,777.0075261,5.527492564,211066.1667,516769.773,1265918.0,2.0,423.0,211.5,296.2777413,421.0,2.0,1266384.0,422128.0,730743.5994,1265918.0,46.0,0,0,0,0,72,92,2.368925384,3.158567179,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
53,17,20/02/2018 03:56:01,512,1,1,44.0,100.0,44.0,44.0,44.0,0.0,100.0,100.0,100.0,0.0,281250.0,3906.25,512.0,0.0,512.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1953.125,1953.125,44.0,100.0,62.66666666666667,32.331615074619044,1045.3333333333337,0,0,0,0,0,0,0,0,1.0,94.0,44.0,100.0,0,0,0,0,0,0,1,44,1,100,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,15/02/2018 04:41:45,37121,1,1,40.0,101.0,40.0,40.0,40.0,0.0,101.0,101.0,101.0,0.0,3798.3890520191,53.8778588939,37121.0,0.0,37121.0,37121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,26.9389294469,26.9389294469,40.0,101.0,60.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1.0,90.5,40.0,101.0,0,0,0,0,0,0,1,40,1,101,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,23/02/2018 03:48:41,1946,1,1,40.0,139.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,91983.556012333,1027.7492291881,1946.0,0.0,1946.0,1946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,513.874614594,513.874614594,40.0,139.0,73.0,57.1576766498,3267.0,0,0,0,0,0,0,0,0,1.0,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,15/02/2018 11:49:26,5320835,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7517617066,1773611.66666667,3052751.28251391,5298602.0,37.0,5320835.0,2660417.5,3730956.29994248,5298602.0,22233.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,0.5638212799,0.1879404266,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,15/02/2018 03:29:32,116519938,18,16,875.0,1412.0,432.0,0.0,48.6111111111,139.4789205617,706.0,0.0,88.25,241.1449080256,19.627542198,0.2917955552,3530907.21212121,4693991.53248522,10014770.0,26.0,116519938.0,6854114.0,4594682.4493355,10109211.0,189.0,112519314.0,7501287.6,4480491.30460991,10112629.0,94542.0,0,0,0,0,372,464,0.1544799998,0.1373155554,0.0,706.0,65.3428571429,189.4800847609,35902.7025210084,0,0,1,1,0,0,0,1,0.0,67.2647058824,48.6111111111,88.25,0,0,0,0,0,0,18,875,16,1412,8192,176,13,20,227755.454545455,439514.696243337,1552936.0,94399.0,10001277.2727273,41960.0708986313,10014770.0,9874826.0,Benign
80,6,20/02/2018 10:42:55,1269957,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,774.829384,5.51199765,211659.5,518303.4668,1269642.0,3.0,282.0,141.0,195.1614716,279.0,3.0,1269949.0,423316.3333,732939.5385,1269642.0,25.0,0,0,0,0,72,92,2.362284707,3.149712943,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
3389,6,20/02/2018 03:53:52,1470240,8,7,1148.0,1581.0,677.0,0.0,143.5,228.12966237897004,1173.0,0.0,225.8571428571429,430.0986044197418,1856.159538578736,10.20241593209272,105017.14285714286,253287.93929283088,968747.0,67.0,1470240.0,210034.2857142857,379261.6555830176,1060715.0,67.0,1418996.0,236499.3333333333,362091.6900801048,968747.0,51456.0,0,0,0,0,172,152,5.441288497116117,4.761127434976602,0.0,1173.0,170.56250000000003,319.4332415909987,102037.59583333335,0,0,0,1,0,0,0,0,0.0,181.9333333333333,143.5,225.8571428571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,20/02/2018 01:47:57,1084,1,1,31.0,112.0,31.0,31.0,31.0,0.0,112.0,112.0,112.0,0.0,131918.8191881919,1845.018450184502,1084.0,0.0,1084.0,1084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,922.509225092251,922.509225092251,31.0,112.0,58.0,46.76537180435969,2187.0,0,0,0,0,0,0,0,0,1.0,87.0,31.0,112.0,0,0,0,0,0,0,1,31,1,112,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,15/02/2018 11:13:42,255,3,0,77.0,0.0,46.0,0.0,25.6666666667,23.4591844132,0.0,0.0,0.0,0.0,301960.784313725,11764.7058823529,127.5,130.8147545195,220.0,35.0,255.0,127.5,130.8147545195,220.0,35.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,11764.7058823529,0.0,0.0,46.0,30.75,21.6852484422,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.6666666667,0.0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,15/02/2018 01:56:21,819062,9,6,520.0,3062.0,202.0,0.0,57.7777777778,85.1510096502,1430.0,0.0,510.3333333333,663.8550042492,4373.2953060941,18.3136319351,58504.4285714286,137688.523034763,516688.0,2.0,819062.0,102382.75,173570.834273792,516688.0,16.0,207040.0,41408.0,56057.5822837553,109615.0,2.0,0,0,0,0,192,132,10.988179161,7.325452774,0.0,1430.0,223.875,451.0940589278,203485.85,0,0,1,1,0,0,0,1,0.0,238.8,57.7777777778,510.3333333333,0,0,0,0,0,0,9,520,6,3062,8192,172,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
